,Data,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
16183,23/04/2005,0.0,31.9,17.8,7.9,3.9,22.86,74.0,1.266667
16184,24/04/2005,0.6,34.1,17.2,10.5,2.4,24.38,62.0,0.8
16185,25/04/2005,0.0,29.1,19.6,0.3,6.5,23.5,82.5,0.0
16186,26/04/2005,21.0,27.0,19.4,0.0,2.5,21.56,81.0,0.733333
16187,27/04/2005,0.0,26.0,19.0,3.4,2.0,21.6,73.25,1.2
16188,28/04/2005,0.0,28.1,19.0,3.5,3.5,22.38,79.0,0.533333
16189,29/04/2005,0.6,30.0,19.0,8.0,2.0,22.4,77.25,1.066667
16190,30/04/2005,9.4,25.0,17.0,5.2,4.7,20.64,77.75,0.4
16191,01/05/2005,0.0,28.0,15.0,10.0,2.8,19.4,69.0,0.0
16192,02/05/2005,0.0,30.3,13.0,9.8,4.0,20.38,57.0,0.6
16193,03/05/2005,0.0,29.0,14.0,10.6,5.5,21.08,51.5,1.7333330000000002
16194,04/05/2005,0.0,29.3,16.0,10.0,6.0,20.78,59.5,0.666667
16195,05/05/2005,0.0,27.7,13.0,10.5,6.5,21.14,51.25,0.0
16196,06/05/2005,0.0,29.3,13.8,10.3,6.5,19.86,57.5,1.266667
16197,07/05/2005,0.0,30.3,12.6,10.0,5.0,22.66,43.25,1.466667
16198,08/05/2005,0.0,30.1,14.6,10.0,5.0,22.1,49.25,1.666667
16199,09/05/2005,0.0,28.6,15.0,7.2,5.3,21.68,59.0,1.4
16200,10/05/2005,0.0,28.9,17.0,3.1,6.5,21.54,73.5,0.6
16201,11/05/2005,0.0,32.5,16.0,9.5,3.5,22.58,59.75,1.666667
16202,12/05/2005,0.0,31.3,17.6,10.4,5.5,23.02,59.5,2.666667
16203,13/05/2005,0.0,30.0,16.4,10.3,6.0,22.32,66.75,1.9333330000000002
16204,14/05/2005,0.0,31.0,16.0,10.5,6.0,22.6,56.25,0.0
16205,15/05/2005,0.0,32.0,17.0,10.5,7.0,22.8,56.75,2.0
16206,16/05/2005,0.0,31.9,17.0,10.3,5.0,22.26,57.5,0.0
16207,17/05/2005,0.0,31.9,15.0,10.5,5.5,21.66,59.25,0.0
16208,18/05/2005,0.0,32.8,16.4,10.5,5.0,23.4,56.75,0.333333
16209,19/05/2005,0.0,33.0,16.0,10.2,5.0,23.2,59.75,0.4
16210,20/05/2005,0.0,32.3,15.8,10.3,5.5,22.42,55.75,0.866667
16211,21/05/2005,0.0,31.4,16.8,9.1,5.2,22.32,63.75,0.933333
16212,22/05/2005,0.0,25.1,16.8,0.1,3.8,22.42,66.0,1.666667
16213,23/05/2005,28.8,24.7,18.0,0.0,1.0,20.26,93.75,0.0
16214,24/05/2005,24.0,29.5,18.0,6.1,1.0,22.1,75.5,0.933333
16215,25/05/2005,17.0,22.0,16.0,0.0,3.8,18.36,93.5,0.4
16216,26/05/2005,30.6,26.0,16.0,4.2,0.5,18.8,76.5,0.0
16217,27/05/2005,0.0,29.0,13.0,10.3,3.0,19.76,69.0,0.666667
16218,28/05/2005,0.0,28.0,18.0,9.8,4.5,21.4,60.25,0.666667
16219,29/05/2005,0.0,25.0,17.0,4.2,7.0,20.88,73.75,2.0
16220,30/05/2005,1.0,27.1,19.4,3.1,3.5,21.34,82.25,1.066667
16221,31/05/2005,2.2,27.0,17.4,10.2,3.5,21.68,59.25,0.933333
16222,01/06/2005,0.0,27.5,18.0,3.3,5.5,21.78,67.75,1.4
16223,02/06/2005,0.0,27.5,18.0,7.6,6.0,21.5,71.75,0.666667
16224,03/06/2005,0.0,28.3,17.0,10.3,5.5,23.54,51.0,2.1333330000000004
16225,04/06/2005,0.0,27.1,16.8,10.4,4.9,21.14,58.25,2.8
16226,05/06/2005,0.0,27.7,15.8,10.2,4.9,20.82,61.75,2.8
16227,06/06/2005,0.0,26.9,14.0,10.1,5.7,19.66,62.25,1.066667
16228,07/06/2005,0.0,27.9,16.0,10.1,5.5,20.22,64.75,3.266667
16229,08/06/2005,0.0,28.5,16.0,10.3,5.5,19.7,69.0,1.666667
16230,09/06/2005,0.0,29.3,15.0,10.1,5.0,21.38,53.5,1.2
16231,10/06/2005,0.0,29.1,16.8,8.8,7.5,21.02,59.25,0.733333
16232,11/06/2005,0.0,29.5,16.4,8.8,5.0,20.3,65.5,0.0
16233,12/06/2005,0.0,29.5,15.4,9.6,5.0,20.18,67.75,1.333333
16234,13/06/2005,0.0,28.5,15.0,9.9,5.5,20.14,61.75,2.066667
16235,14/06/2005,0.0,29.3,11.2,10.2,4.5,23.15,63.8,0.0
16236,15/06/2005,4.59,30.66,17.8,7.66,5.25,23.16,63.78,1.34
16237,16/06/2005,4.6,30.66,17.82,7.66,5.26,23.17,63.77,1.34
16238,17/06/2005,4.62,30.67,17.83,7.66,5.26,23.18,63.75,1.34
16239,18/06/2005,4.63,30.68,17.85,7.65,5.27,23.19,63.76,1.35
16240,19/06/2005,4.64,30.68,17.86,7.64,5.27,23.2,63.79,1.34
16241,20/06/2005,4.66,30.69,17.86,7.64,5.27,23.21,63.82,1.34
16242,21/06/2005,4.67,30.7,17.87,7.63,5.26,23.22,63.84,1.34
16243,22/06/2005,0.0,29.9,20.0,7.64,5.26,23.23,63.85,1.5
16244,23/06/2005,0.0,23.9,16.0,8.6,2.5,18.5,74.25,1.333333
16245,24/06/2005,0.0,26.0,13.0,10.1,3.0,17.64,73.25,1.066667
16246,25/06/2005,0.0,26.5,11.0,10.0,3.0,17.94,58.75,0.0
16247,26/06/2005,0.0,27.0,9.0,10.0,4.0,16.8,66.75,0.0
16248,27/06/2005,0.0,27.7,12.0,6.7,4.5,18.98,65.5,0.4
16249,28/06/2005,0.0,28.0,13.0,0.0,0.4,20.6,72.25,1.8
16250,29/06/2005,0.0,29.3,17.2,7.3,4.0,22.98,55.0,0.533333
16251,30/06/2005,0.0,28.7,16.0,8.7,2.5,21.14,71.25,0.6
16252,01/07/2005,0.0,28.9,15.0,9.5,3.5,21.1,61.0,0.866667
16253,02/07/2005,0.0,28.9,13.6,10.1,5.2,19.5,60.0,2.4
16254,03/07/2005,0.0,29.5,12.4,10.2,5.6,19.1,59.0,1.8
16255,04/07/2005,0.0,29.1,13.0,10.2,6.2,19.66,58.5,1.2
16256,05/07/2005,0.0,29.7,11.0,9.5,4.0,19.86,60.25,0.4
16257,06/07/2005,0.0,29.5,13.0,8.4,5.0,20.5,70.25,0.0
16258,07/07/2005,0.0,22.1,15.0,0.1,3.5,17.02,78.75,1.4
16259,08/07/2005,0.5,26.0,10.0,3.9,3.0,17.2,64.0,4.0
16260,09/07/2005,0.0,23.5,11.0,10.3,4.5,16.22,41.75,3.666667
16261,10/07/2005,0.0,24.0,8.0,9.5,5.5,16.2,63.75,2.666667
16262,11/07/2005,0.0,24.3,13.0,8.3,4.5,17.82,67.25,2.8
16263,12/07/2005,0.0,26.2,14.0,10.4,5.5,18.84,61.0,2.5333330000000003
16264,13/07/2005,0.0,27.3,13.0,9.7,5.5,18.7,57.5,2.933333
16265,14/07/2005,0.0,25.5,11.8,10.5,5.0,17.18,54.75,4.0
16266,15/07/2005,0.0,27.9,10.0,10.3,6.5,18.7,52.5,1.666667
16267,16/07/2005,0.0,28.7,13.0,10.2,5.9,19.66,60.0,3.333333
16268,17/07/2005,0.0,30.5,15.0,9.6,5.2,21.54,60.25,3.266667
16269,18/07/2005,0.0,20.1,14.0,0.5,5.5,15.82,84.5,0.4
16270,19/07/2005,5.0,17.9,11.0,1.2,1.5,13.66,89.0,0.666667
16271,20/07/2005,0.0,28.7,13.0,9.2,5.0,18.74,73.5,0.4
16272,21/07/2005,0.0,28.7,16.0,8.8,4.0,20.86,62.0,3.933333
16273,22/07/2005,0.0,30.8,17.0,9.9,7.0,21.76,60.5,3.666667
16274,23/07/2005,0.0,31.0,17.0,10.2,4.5,22.52,49.25,4.0
16275,24/07/2005,0.0,32.0,15.0,10.8,7.0,21.8,64.0,0.0
16276,25/07/2005,0.0,24.7,12.0,7.2,5.0,18.66,79.5,0.4
16277,26/07/2005,0.0,28.0,16.0,8.3,2.5,20.4,68.0,0.4
16278,27/07/2005,0.0,29.3,15.0,7.6,3.5,21.26,61.75,0.866667
16279,28/07/2005,0.0,30.1,15.0,6.0,4.5,22.02,61.5,0.4
16280,29/07/2005,0.0,29.3,13.0,8.3,6.5,20.38,55.0,0.666667
16281,30/07/2005,0.0,28.7,14.4,10.1,5.6,21.02,47.5,2.933333
16282,31/07/2005,0.0,30.1,12.2,9.8,7.4,21.34,48.25,1.066667
16283,01/08/2005,0.0,28.3,15.0,10.4,7.5,19.86,50.75,0.666667
16284,02/08/2005,0.0,28.4,12.0,10.4,7.0,18.92,51.5,1.533333
16285,03/08/2005,0.0,28.1,11.0,9.5,7.0,19.42,44.75,0.733333
16286,04/08/2005,0.0,28.7,11.2,10.4,7.0,19.06,59.25,0.4
16287,05/08/2005,0.0,29.1,15.0,10.5,7.0,19.42,55.25,1.533333
16288,06/08/2005,0.0,29.0,16.0,10.5,7.0,20.4,57.25,0.0
16289,07/08/2005,0.0,30.1,15.0,10.6,7.0,20.82,51.0,0.666667
16290,08/08/2005,0.0,29.2,15.0,8.6,7.5,21.12,50.25,1.7333330000000002
16291,09/08/2005,0.0,30.0,14.0,9.9,7.5,18.4,74.75,2.066667
16292,10/08/2005,0.0,30.76,8.0,10.0,4.0,23.29,64.2,0.6
16293,11/08/2005,0.0,28.1,5.0,8.5,4.5,15.62,50.75,0.733333
16294,12/08/2005,0.0,30.77,8.0,10.2,6.0,23.29,64.27,0.0
16295,13/08/2005,0.0,30.78,9.0,10.2,6.3,23.3,64.35,0.0
16296,14/08/2005,0.0,30.8,11.4,9.9,8.4,23.32,64.42,1.9
16297,15/08/2005,0.0,32.5,17.5,7.62,5.25,23.4,52.5,3.0
16298,16/08/2005,5.0,30.82,16.0,10.5,7.5,23.35,64.49,2.8
16299,17/08/2005,0.0,32.0,17.0,7.61,9.0,23.0,49.75,0.333333
16300,18/08/2005,0.0,32.1,16.0,9.6,8.0,23.3,51.0,0.8
16301,19/08/2005,0.0,30.3,16.0,10.9,7.0,22.46,59.0,1.4
16302,20/08/2005,0.0,30.1,13.0,10.2,5.0,22.74,46.75,0.666667
16303,21/08/2005,0.0,30.1,17.0,10.7,8.5,21.62,45.75,0.0
16304,22/08/2005,0.0,30.1,15.0,10.5,8.5,21.38,51.0,1.0
16305,23/08/2005,0.0,31.3,17.0,10.3,8.0,23.02,47.0,2.733333
16306,24/08/2005,0.0,34.3,19.0,6.5,9.5,25.42,44.5,1.0
16307,25/08/2005,0.0,31.7,15.6,9.1,7.0,22.9,57.75,0.0
16308,26/08/2005,0.0,33.3,15.0,5.1,4.5,22.86,71.5,4.4
16309,27/08/2005,33.6,32.5,18.4,9.1,6.6,23.9,57.0,1.7333330000000002
16310,28/08/2005,0.0,33.2,17.8,10.2,8.0,24.16,47.0,2.4666669999999997
16311,29/08/2005,0.0,34.0,15.0,10.6,11.0,24.2,57.0,1.5
16312,30/08/2005,0.0,35.3,20.0,10.4,5.26,26.22,42.25,1.0
16313,31/08/2005,0.0,35.5,18.0,9.1,10.5,25.94,47.5,1.0
16314,01/09/2005,0.0,33.9,17.4,7.3,8.5,25.1,59.75,1.066667
16315,02/09/2005,2.4,25.8,12.8,1.0,6.0,16.44,87.25,0.666667
16316,03/09/2005,0.0,32.3,14.0,5.2,1.5,21.86,69.25,1.0
16317,04/09/2005,7.0,24.1,14.0,2.3,1.0,20.42,77.5,1.333333
16318,05/09/2005,0.0,32.3,18.8,8.5,8.0,25.06,65.5,0.666667
16319,06/09/2005,3.0,32.3,19.2,7.54,6.5,25.1,68.0,0.0
16320,07/09/2005,0.0,33.9,19.0,9.3,5.0,24.86,57.0,0.0
16321,08/09/2005,0.0,32.7,16.6,7.9,6.0,24.7,57.75,2.666667
16322,09/09/2005,0.0,31.3,18.2,9.9,7.0,24.26,53.25,3.933333
16323,10/09/2005,0.0,31.2,18.6,10.2,10.5,24.12,47.5,3.266667
16324,11/09/2005,0.0,32.7,18.8,10.3,10.2,24.66,53.0,3.066667
16325,12/09/2005,0.0,33.7,17.6,7.2,8.0,24.26,59.75,0.333333
16326,13/09/2005,0.3,31.5,19.2,5.9,3.0,22.98,74.5,1.333333
16327,14/09/2005,25.8,31.3,19.8,7.5,7.0,24.58,57.25,1.0
16328,15/09/2005,0.0,30.9,20.4,4.5,8.0,23.58,62.75,0.733333
16329,16/09/2005,0.0,33.0,18.4,8.5,4.5,25.0,55.0,2.0
16330,17/09/2005,0.7,33.1,20.0,7.2,7.0,24.18,67.25,2.0
16331,18/09/2005,3.2,29.3,19.2,5.8,5.0,22.34,70.75,0.666667
16332,19/09/2005,27.6,32.1,18.8,9.0,4.0,24.66,63.0,2.4
16333,20/09/2005,0.0,30.1,17.4,8.1,4.5,21.7,58.75,0.4
16334,21/09/2005,0.0,29.5,12.4,9.1,2.5,19.78,64.75,1.0
16335,22/09/2005,0.0,30.5,15.2,6.0,5.0,21.34,53.5,1.066667
16336,23/09/2005,1.1,28.5,17.6,3.9,5.0,21.38,66.5,1.0
16337,24/09/2005,0.0,31.5,15.8,3.3,4.0,23.46,56.5,0.733333
16338,25/09/2005,0.5,28.7,19.0,1.4,3.4,22.5,78.5,0.733333
16339,26/09/2005,1.6,25.1,19.0,1.0,4.1,21.02,84.25,0.43333299999999997
16340,27/09/2005,0.0,28.1,15.2,3.8,1.5,20.66,75.75,1.8
16341,28/09/2005,0.0,25.6,16.8,5.1,3.5,21.32,68.5,2.4
16342,29/09/2005,0.5,30.3,12.8,10.6,4.5,22.54,56.25,1.8666669999999999
16343,30/09/2005,0.0,33.5,19.0,10.3,7.5,24.46,51.25,2.0
16344,01/10/2005,0.0,33.1,20.2,7.1,7.6,25.18,61.0,1.9333330000000002
16345,02/10/2005,0.0,32.9,19.4,5.5,5.0,25.14,71.0,0.333333
16346,03/10/2005,0.4,34.5,20.4,10.5,5.0,26.14,56.5,1.666667
16347,04/10/2005,0.0,36.1,21.2,8.8,7.5,26.9,50.75,2.0
16348,05/10/2005,0.0,34.0,20.0,5.0,16.0,24.32,69.0,0.666667
16349,06/10/2005,14.8,32.0,19.4,4.9,4.5,24.84,72.5,0.333333
16350,07/10/2005,15.2,33.0,22.6,7.0,4.5,25.68,63.5,1.0
16351,08/10/2005,0.0,34.0,22.0,10.8,10.5,26.4,44.0,1.333333
16352,09/10/2005,0.0,35.0,20.0,10.3,9.0,26.72,42.5,1.666667
16353,10/10/2005,0.0,35.7,19.2,10.6,7.0,26.82,43.75,1.0
16354,11/10/2005,0.0,35.0,21.8,10.4,10.0,26.76,41.0,1.0
16355,12/10/2005,0.0,35.0,18.4,9.0,10.0,25.44,42.25,1.0
16356,13/10/2005,0.0,36.0,20.2,9.3,9.5,27.04,38.0,0.666667
16357,14/10/2005,0.0,35.0,19.0,6.7,8.5,25.88,59.75,0.666667
16358,15/10/2005,0.0,35.9,19.0,9.3,5.0,26.5,52.0,0.333333
16359,16/10/2005,0.0,36.3,18.8,10.9,7.5,27.42,38.0,2.0
16360,17/10/2005,0.0,37.5,20.6,10.7,12.5,27.42,43.75,0.333333
16361,18/10/2005,0.0,33.0,20.6,9.7,4.92,24.68,55.5,1.02888
16362,19/10/2005,0.0,40.0,16.6,8.7,6.0,25.16,64.25,0.666667
16363,20/10/2005,0.0,32.0,19.4,7.2,6.0,24.64,57.75,2.333333
16364,21/10/2005,0.0,30.0,21.6,0.0,8.5,25.36,52.25,0.666667
16365,22/10/2005,5.2,30.0,20.0,3.4,6.5,22.24,87.0,0.666667
16366,23/10/2005,28.0,29.5,19.0,4.6,2.5,23.62,70.5,0.0
16367,24/10/2005,0.0,34.0,19.0,6.1,4.0,24.72,70.25,1.666667
16368,25/10/2005,6.5,30.0,20.4,1.7,5.0,24.76,66.25,0.666667
16369,26/10/2005,0.0,35.0,21.0,5.2,4.5,24.96,70.75,0.0
16370,27/10/2005,47.5,33.0,20.2,3.6,4.0,25.76,64.0,0.666667
16371,28/10/2005,0.0,36.0,22.4,9.4,5.0,26.76,66.5,1.0
16372,29/10/2005,25.0,29.1,20.2,4.0,4.5,23.58,79.0,0.333333
16373,30/10/2005,1.6,30.5,19.6,4.9,2.5,24.14,74.25,0.0
16374,31/10/2005,0.0,29.1,21.0,2.1,3.0,23.62,84.0,0.0
16375,01/11/2005,3.0,28.0,18.8,4.0,2.0,22.56,85.5,0.0
16376,02/11/2005,14.5,29.0,19.0,3.6,1.5,23.04,78.25,1.333333
16377,03/11/2005,1.0,33.0,18.6,11.7,3.2,24.96,62.0,1.333333
16378,04/11/2005,0.0,31.1,20.6,3.9,6.0,23.86,65.0,1.333333
16379,05/11/2005,0.0,33.0,18.0,11.5,4.5,24.64,60.75,0.666667
16380,06/11/2005,0.0,33.0,20.0,6.4,7.5,25.04,78.75,1.0
16381,07/11/2005,9.0,34.2,19.0,10.6,3.5,26.56,56.75,0.5
16382,08/11/2005,0.0,33.0,19.8,8.3,6.0,25.0,64.25,0.333333
16383,09/11/2005,0.0,28.0,19.0,7.3,5.0,22.2,78.5,1.666667
16384,10/11/2005,60.0,25.0,18.8,0.0,3.5,20.92,89.75,0.666667
16385,11/11/2005,40.0,28.0,18.2,4.7,1.5,21.24,75.25,2.0
16386,12/11/2005,0.0,26.5,18.0,3.8,4.0,21.5,74.25,1.666667
16387,13/11/2005,1.3,29.1,18.4,9.3,3.5,23.06,64.5,1.333333
16388,14/11/2005,0.0,30.0,18.6,10.3,5.0,23.8,58.5,2.333333
16389,15/11/2005,0.0,32.5,19.4,11.7,6.5,25.02,57.25,1.666667
16390,16/11/2005,0.0,30.0,20.8,7.0,7.0,24.64,65.75,1.666667
16391,17/11/2005,0.0,32.8,20.6,9.5,4.5,25.36,63.75,0.333333
16392,18/11/2005,0.0,30.5,20.0,5.1,5.0,24.7,73.0,0.833333
16393,19/11/2005,2.9,30.5,20.0,2.6,3.5,23.78,81.5,0.0
16394,20/11/2005,1.0,31.5,20.0,7.0,2.5,25.1,81.75,0.666667
16395,21/11/2005,0.5,33.0,20.0,10.9,3.5,25.92,58.25,0.666667
16396,22/11/2005,7.0,32.3,19.8,8.0,5.5,25.42,65.25,1.0
16397,23/11/2005,0.0,30.7,20.6,2.4,4.5,24.14,70.0,0.333333
16398,24/11/2005,0.0,31.0,21.0,8.9,4.0,24.6,76.5,1.0
16399,25/11/2005,14.0,31.0,21.0,6.0,4.0,24.6,77.75,0.0
16400,26/11/2005,8.0,30.5,20.6,0.3,2.0,22.9,88.0,0.0
16401,27/11/2005,48.0,29.5,20.4,8.0,1.5,24.66,69.0,2.666667
16402,28/11/2005,0.0,28.0,21.2,1.2,6.0,23.52,71.25,3.0
16403,29/11/2005,0.3,28.0,20.0,3.1,4.0,22.36,79.5,1.333333
16404,30/11/2005,7.1,23.0,20.0,0.0,3.5,20.76,91.5,0.333333
16405,01/12/2005,11.6,30.0,20.0,2.1,1.0,23.8,78.75,0.666667
16406,02/12/2005,5.5,28.0,20.4,1.6,2.5,23.72,86.5,0.0
16407,03/12/2005,49.0,27.0,20.0,4.4,1.5,23.4,78.25,1.333333
16408,04/12/2005,1.0,29.0,20.0,9.2,4.0,24.0,73.25,2.0
16409,05/12/2005,0.1,27.9,20.8,0.9,4.0,23.02,88.75,0.0
16410,06/12/2005,13.0,26.1,20.4,2.3,1.5,22.62,87.25,0.0
16411,07/12/2005,5.6,26.0,20.4,0.0,1.5,22.56,85.0,1.0
16412,08/12/2005,7.2,26.5,19.4,0.3,2.0,22.02,75.25,2.666667
16413,09/12/2005,0.0,29.0,19.6,1.0,3.0,23.48,76.25,0.666667
16414,10/12/2005,2.0,30.1,21.4,4.7,2.5,23.94,77.75,0.666667
16415,11/12/2005,9.2,27.3,20.6,1.0,3.0,22.94,82.75,0.0
16416,12/12/2005,11.5,25.0,20.2,2.3,1.5,21.8,78.25,1.0
16417,13/12/2005,1.0,29.0,18.8,7.1,3.0,22.6,78.25,1.0
16418,14/12/2005,66.0,27.5,19.2,2.9,2.5,22.74,89.75,0.0
16419,15/12/2005,5.0,31.5,18.8,8.3,2.0,23.62,73.5,0.333333
16420,16/12/2005,0.0,29.0,19.4,1.6,4.0,23.4,71.5,0.666667
16421,17/12/2005,0.0,28.5,19.8,3.3,4.0,22.46,74.25,1.0
16422,18/12/2005,12.0,29.0,18.6,3.4,3.0,23.72,73.5,3.333333
16423,19/12/2005,0.0,26.7,19.8,2.6,4.0,22.62,85.0,0.0
16424,20/12/2005,6.0,30.0,19.2,1.0,2.0,24.28,68.5,0.666667
16425,21/12/2005,8.0,32.6,19.2,3.3,4.0,24.56,72.75,0.333333
16426,22/12/2005,0.6,28.0,20.0,1.5,3.5,23.16,74.25,0.0
16427,23/12/2005,2.0,32.3,18.8,7.1,3.0,24.18,67.25,1.0
16428,24/12/2005,6.3,33.3,19.8,6.7,5.0,24.94,64.75,1.0
16429,25/12/2005,62.2,31.3,20.0,4.7,5.0,24.22,75.5,0.0
16430,26/12/2005,0.0,27.3,20.8,2.6,3.5,23.1,81.0,1.666667
16431,27/12/2005,13.4,30.7,18.2,10.7,4.0,24.42,61.75,1.666667
16432,28/12/2005,0.0,31.1,19.2,9.0,5.0,24.02,60.25,2.0
16433,29/12/2005,0.0,30.3,18.6,9.4,6.0,23.38,64.75,2.333333
16434,30/12/2005,0.0,30.5,18.4,10.0,5.5,23.38,67.75,1.333333
16435,31/12/2005,0.0,26.1,20.0,1.8,6.0,22.42,83.25,0.666667
16436,01/01/2006,28.1,29.0,20.0,3.2,2.0,24.36,76.0,0.666667
16437,02/01/2006,2.0,26.0,21.0,0.0,4.0,22.4,83.5,0.0
16438,03/01/2006,2.0,29.0,19.4,4.4,1.0,22.44,86.0,1.666667
16439,04/01/2006,31.0,30.0,19.0,4.9,2.0,22.64,82.0,0.666667
16440,05/01/2006,45.0,22.1,19.0,0.0,3.0,20.26,92.75,0.0
16441,06/01/2006,46.0,28.0,19.0,1.0,0.5,22.28,79.5,0.0
16442,07/01/2006,0.0,24.6,20.4,3.1,2.5,22.4,87.25,0.333333
16443,08/01/2006,1.2,30.1,19.6,5.8,2.0,24.18,81.25,0.333333
16444,09/01/2006,0.0,30.0,20.0,6.0,3.0,23.92,81.0,0.0
16445,10/01/2006,1.0,31.1,18.4,11.5,3.0,24.34,60.25,4.0
16446,11/01/2006,0.0,31.1,20.0,9.2,7.0,24.38,65.0,3.0
16447,12/01/2006,0.0,28.5,20.2,3.4,7.0,23.98,60.0,1.0
16448,13/01/2006,0.0,31.1,18.6,8.1,6.0,24.26,65.0,0.333333
16449,14/01/2006,0.0,32.0,17.6,11.0,5.0,24.88,53.5,1.666667
16450,15/01/2006,0.0,33.0,18.4,10.8,7.0,26.08,52.5,3.666667
16451,16/01/2006,0.0,32.1,18.4,10.6,7.5,25.78,60.5,1.0
16452,17/01/2006,2.4,33.0,21.4,7.4,5.5,26.44,61.0,0.0
16453,18/01/2006,0.5,31.4,20.0,6.0,5.0,24.8,68.0,0.0
16454,19/01/2006,1.1,32.9,20.8,4.8,5.5,24.62,70.75,0.0
16455,20/01/2006,0.0,32.0,19.0,9.4,4.5,25.68,60.5,1.333333
16456,21/01/2006,0.0,32.5,20.6,11.2,7.0,25.42,54.75,2.666667
16457,22/01/2006,0.0,32.9,19.2,11.1,8.0,25.86,57.5,1.333333
16458,23/01/2006,0.0,35.0,20.2,10.2,6.0,27.12,51.75,0.0
16459,24/01/2006,0.0,37.0,19.2,11.0,7.0,27.24,48.75,0.666667
16460,25/01/2006,0.0,36.0,21.6,9.6,6.5,28.04,52.0,0.0
16461,26/01/2006,0.0,35.0,20.2,11.8,6.5,26.56,60.25,0.0
16462,27/01/2006,0.0,36.0,19.6,9.6,5.0,25.56,66.5,0.0
16463,28/01/2006,13.0,29.0,21.0,2.3,4.0,23.72,81.75,0.0
16464,29/01/2006,30.0,33.0,19.0,2.1,2.0,22.92,84.5,0.0
16465,30/01/2006,42.0,27.1,19.8,1.3,1.5,21.98,83.0,0.333333
16466,31/01/2006,0.0,33.0,18.0,10.7,2.5,23.88,73.5,0.666667
16467,01/02/2006,2.0,32.5,19.2,8.7,4.0,23.82,75.25,1.0
16468,02/02/2006,20.0,31.0,18.8,0.0,3.5,23.52,75.25,0.0
16469,03/02/2006,0.0,30.1,19.2,4.4,4.0,22.82,84.75,0.0
16470,04/02/2006,25.0,32.7,19.0,9.2,1.5,24.74,75.5,0.333333
16471,05/02/2006,0.0,33.7,18.4,11.0,4.5,26.1,56.5,0.666667
16472,06/02/2006,0.0,34.0,20.8,9.2,6.0,26.24,61.5,0.666667
16473,07/02/2006,0.0,34.0,20.0,8.3,5.0,25.16,70.0,0.0
16474,08/02/2006,0.0,32.0,20.6,7.2,4.0,24.24,86.5,0.333333
16475,09/02/2006,26.2,33.0,20.4,8.8,2.0,25.12,76.25,0.0
16476,10/02/2006,4.0,31.0,20.0,3.8,3.9,23.44,82.0,0.666667
16477,11/02/2006,26.0,24.0,20.0,10.4,2.0,21.2,91.75,0.0
16478,12/02/2006,28.0,24.0,19.8,2.0,1.0,21.68,91.75,0.333333
16479,13/02/2006,26.0,30.0,20.0,7.6,1.5,23.96,77.5,0.666667
16480,14/02/2006,15.5,30.0,20.4,6.3,3.0,24.24,80.5,1.0
16481,15/02/2006,0.0,33.0,21.2,3.8,3.0,24.36,78.25,0.333333
16482,16/02/2006,7.5,30.0,20.4,2.1,2.5,23.68,81.75,0.0
16483,17/02/2006,0.0,30.0,21.0,4.3,2.5,24.16,77.25,0.0
16484,18/02/2006,4.0,33.5,20.0,9.3,2.0,25.78,63.25,1.0
16485,19/02/2006,0.0,32.9,20.0,6.8,5.5,25.5,69.75,0.0
16486,20/02/2006,0.0,31.0,21.2,4.4,4.0,24.96,82.5,0.0
16487,21/02/2006,13.5,33.0,20.2,6.2,2.5,24.24,76.5,0.333333
16488,22/02/2006,29.0,30.0,19.8,4.7,2.5,23.2,83.0,0.666667
16489,23/02/2006,6.0,27.5,19.4,2.7,2.0,22.38,90.5,0.0
16490,24/02/2006,21.0,32.0,20.0,7.0,1.5,24.08,78.75,0.0
16491,25/02/2006,0.5,31.9,20.4,10.6,3.0,25.22,74.75,0.0
16492,26/02/2006,10.2,30.1,20.8,2.6,3.5,23.9,84.5,0.0
16493,27/02/2006,9.2,30.9,20.2,4.2,1.5,23.22,88.0,0.666667
16494,28/02/2006,13.9,32.7,20.4,7.4,2.0,24.78,77.0,0.0
16495,01/03/2006,0.0,27.5,19.8,3.3,3.0,24.14,79.75,0.0
16496,02/03/2006,4.5,33.0,20.4,8.7,2.0,25.64,72.0,0.0
16497,03/03/2006,18.0,34.2,20.8,8.3,4.0,25.64,73.5,0.0
16498,04/03/2006,0.5,35.5,20.6,6.9,3.5,26.06,71.5,0.0
16499,05/03/2006,0.0,32.0,21.4,6.2,3.0,25.52,73.75,0.0
16500,06/03/2006,0.0,31.0,21.4,6.8,5.5,24.72,78.25,0.333333
16501,07/03/2006,3.5,32.1,19.6,7.7,3.0,24.14,73.75,0.0
16502,08/03/2006,0.0,30.0,20.4,4.6,3.5,23.32,89.5,0.0
16503,09/03/2006,27.0,32.0,19.4,9.9,2.0,24.48,75.25,0.333333
16504,10/03/2006,0.0,34.0,19.4,9.7,3.5,25.8,72.0,0.0
16505,11/03/2006,0.5,33.0,20.4,9.6,4.0,25.44,65.5,1.666667
16506,12/03/2006,0.0,33.0,20.5,8.8,5.0,24.98,71.75,2.0
16507,13/03/2006,0.0,30.0,21.0,5.9,4.5,23.48,81.5,1.666667
16508,14/03/2006,7.0,28.0,20.6,1.0,3.5,22.6,94.75,0.0
