,Data,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
16233,12/06/2005,0.0,24.5,15.0,10.1,5.8,18.62,68.25,3.0333330000000003
16234,13/06/2005,0.0,25.5,14.8,9.2,5.9,19.22,64.0,2.733333
16235,14/06/2005,0.0,27.5,15.8,9.1,5.6,20.42,59.75,3.1333330000000004
16236,15/06/2005,0.0,25.9,15.0,9.7,6.3,19.1,59.25,2.4666669999999997
16237,16/06/2005,0.0,26.5,15.6,9.7,7.4,20.1,61.5,1.666667
16238,17/06/2005,0.0,26.5,15.4,10.0,4.3,20.34,61.25,1.633333
16239,18/06/2005,0.0,26.7,14.6,7.3,6.2,18.18,74.25,2.166667
16240,19/06/2005,10.9,25.3,13.0,9.2,1.8,18.78,70.5,1.366667
16241,20/06/2005,0.0,26.5,16.0,8.0,3.5,19.46,73.25,1.9
16242,21/06/2005,5.2,20.9,15.0,2.2,5.3,17.38,92.0,1.333333
16243,22/06/2005,0.2,21.7,14.2,6.2,1.8,16.62,82.25,4.933333
16244,23/06/2005,0.0,17.5,13.8,0.0,4.0,15.18,84.25,3.066667
16245,24/06/2005,0.0,24.3,12.8,10.0,2.4,17.06,69.5,2.066667
16246,25/06/2005,0.0,23.1,12.8,10.0,5.2,16.9,63.5,3.4
16247,26/06/2005,0.0,24.3,11.8,10.1,6.2,17.38,63.0,2.6
16248,27/06/2005,0.0,24.7,13.4,8.5,7.7,18.34,65.0,3.0
16249,28/06/2005,0.0,22.3,16.2,0.2,5.8,18.54,80.5,3.0
16250,29/06/2005,0.0,25.9,16.2,5.8,3.3,19.86,70.25,2.166667
16251,30/06/2005,0.0,26.9,15.4,5.9,5.4,20.38,68.25,1.9
16252,01/07/2005,0.0,26.1,15.6,9.5,4.8,19.94,62.25,3.0
16253,02/07/2005,0.0,25.9,14.6,9.9,7.8,19.54,60.5,3.4
16254,03/07/2005,0.0,26.5,14.2,10.2,6.8,19.78,54.25,1.6
16255,04/07/2005,0.0,26.1,14.0,10.0,7.0,19.62,54.5,0.8
16256,05/07/2005,0.0,26.9,12.4,10.1,6.3,19.38,60.5,1.333333
16257,06/07/2005,0.0,27.7,15.8,9.5,6.5,20.78,62.25,1.233333
16258,07/07/2005,0.0,23.3,15.6,4.7,5.5,17.58,78.5,4.966667
16259,08/07/2005,0.4,19.3,12.0,2.4,6.1,14.22,71.5,6.1
16260,09/07/2005,0.0,19.7,9.2,10.1,5.8,12.9,62.25,4.6666669999999995
16261,10/07/2005,0.0,20.5,8.6,7.7,7.6,14.7,67.5,5.8333330000000005
16262,11/07/2005,0.0,19.9,13.0,4.6,6.5,15.18,75.75,3.8666669999999996
16263,12/07/2005,0.0,23.1,13.0,8.9,4.3,16.78,69.25,2.733333
16264,13/07/2005,0.0,23.7,12.6,10.2,5.7,16.98,57.75,4.233333
16265,14/07/2005,0.0,21.5,11.0,10.1,7.6,15.26,57.75,3.3
16266,15/07/2005,0.0,23.7,11.8,9.4,9.3,17.26,79.0,2.733333
16267,16/07/2005,0.0,25.1,13.6,10.1,7.0,18.46,66.25,2.733333
16268,17/07/2005,0.0,27.3,15.0,8.6,5.5,19.78,61.0,3.5
16269,18/07/2005,0.0,25.3,13.4,7.4,6.8,17.74,71.75,3.0333330000000003
16270,19/07/2005,7.0,22.3,13.0,3.7,3.8,16.06,84.0,1.9333330000000002
16271,20/07/2005,0.0,26.1,13.6,8.0,2.0,18.74,72.75,3.3
16272,21/07/2005,0.0,24.7,15.0,8.6,4.6,18.3,72.0,4.966667
16273,22/07/2005,0.0,26.9,14.0,10.1,7.0,19.62,61.0,2.4666669999999997
16274,23/07/2005,0.0,27.3,15.6,10.2,6.3,20.46,53.0,3.0333330000000003
16275,24/07/2005,0.0,28.1,15.2,10.4,10.0,20.74,56.75,2.733333
16276,25/07/2005,0.0,26.3,13.8,9.4,7.6,19.26,72.0,3.3
16277,26/07/2005,0.0,26.5,12.8,7.1,4.8,19.22,64.5,2.066667
16278,27/07/2005,0.0,28.1,15.2,8.6,5.5,20.38,66.75,2.233333
16279,28/07/2005,0.0,27.7,15.8,6.1,6.5,20.18,63.75,2.166667
16280,29/07/2005,0.0,25.9,16.8,6.8,6.4,20.02,58.25,2.733333
16281,30/07/2005,0.0,24.7,15.0,10.3,7.5,19.02,72.0,3.3
16282,31/07/2005,0.0,26.5,15.0,9.1,10.0,19.3,54.5,3.8666669999999996
16283,01/08/2005,0.0,24.9,13.8,10.4,9.2,18.02,50.25,3.8666669999999996
16284,02/08/2005,0.0,25.3,12.8,10.5,10.4,17.7,55.5,3.3
16285,03/08/2005,0.0,24.9,13.0,10.4,9.8,17.9,53.5,3.0333330000000003
16286,04/08/2005,0.0,25.9,13.4,10.5,9.0,18.54,55.0,3.8666669999999996
16287,05/08/2005,0.0,25.5,13.4,10.3,10.1,18.14,51.25,4.1
16288,06/08/2005,0.0,27.1,13.4,9.5,10.8,19.42,55.25,4.033333
16289,07/08/2005,0.0,26.1,15.4,9.9,9.2,19.46,52.25,2.733333
16290,08/08/2005,0.0,25.7,14.0,10.2,8.8,18.82,51.25,3.4666669999999997
16291,09/08/2005,0.0,25.5,15.0,6.5,9.8,18.7,61.5,2.4666669999999997
16292,10/08/2005,0.0,24.7,10.0,8.2,5.9,15.86,59.5,2.766667
16293,11/08/2005,0.0,26.9,10.2,9.8,7.2,17.82,43.75,3.733333
16294,12/08/2005,0.0,27.7,12.4,9.5,9.6,19.7,65.25,2.1333330000000004
16295,13/08/2005,0.0,29.3,13.0,10.0,9.8,20.98,46.0,4.066667
16296,14/08/2005,0.0,29.7,17.4,10.3,9.6,21.98,55.0,2.9
16297,15/08/2005,0.0,28.9,17.4,8.4,9.6,21.62,51.0,3.566667
16298,16/08/2005,0.0,27.5,16.0,9.9,11.2,20.34,50.5,4.066667
16299,17/08/2005,0.0,28.3,15.8,10.0,12.0,20.26,59.5,3.0333330000000003
16300,18/08/2005,0.0,28.9,16.2,8.2,6.2,20.18,58.25,2.5
16301,19/08/2005,6.3,27.5,15.4,8.9,6.4,20.22,70.5,3.333333
16302,20/08/2005,0.0,26.7,16.0,10.4,8.6,20.22,55.75,3.6
16303,21/08/2005,0.0,26.5,15.0,10.8,9.1,19.54,46.0,3.8666669999999996
16304,22/08/2005,0.0,27.3,14.0,10.5,12.9,20.26,45.25,3.9666669999999997
16305,23/08/2005,0.0,27.9,15.0,10.4,13.5,20.94,48.5,2.733333
16306,24/08/2005,0.0,29.9,16.2,8.2,9.7,23.06,48.75,2.1
16307,25/08/2005,0.0,29.9,18.4,7.4,9.0,22.5,54.75,3.0333330000000003
16308,26/08/2005,4.0,29.1,18.4,5.6,8.3,22.46,64.5,2.166667
16309,27/08/2005,0.8,28.3,16.4,6.2,6.5,20.54,61.25,2.166667
16310,28/08/2005,0.0,30.5,17.6,10.3,9.6,22.9,43.5,3.566667
16311,29/08/2005,0.0,26.7,18.4,10.3,10.9,23.14,43.75,2.4666669999999997
16312,30/08/2005,0.0,32.3,20.0,9.7,12.2,25.46,46.5,1.8
16313,31/08/2005,0.0,32.9,20.0,8.1,12.7,25.58,40.25,3.0333330000000003
16314,01/09/2005,0.0,31.1,19.2,8.4,12.3,24.42,49.0,2.4666669999999997
16315,02/09/2005,3.4,26.3,17.4,1.2,9.1,19.78,76.5,3.6
16316,03/09/2005,0.0,30.9,16.4,5.1,3.3,20.86,75.0,2.766667
16317,04/09/2005,13.1,26.3,17.0,4.8,6.1,20.22,76.5,3.1333330000000004
16318,05/09/2005,0.2,29.7,17.8,7.9,5.1,22.06,66.25,3.233333
16319,06/09/2005,0.1,29.5,17.4,6.6,6.8,21.66,65.75,1.8666669999999999
16320,07/09/2005,2.2,29.9,15.6,9.2,5.8,22.14,55.75,1.9
16321,08/09/2005,0.0,28.5,18.4,6.9,8.4,22.38,62.5,2.733333
16322,09/09/2005,0.0,27.5,17.4,9.6,8.3,21.46,58.25,4.133333
16323,10/09/2005,0.0,28.1,16.0,10.2,11.0,21.38,52.5,4.433333
16324,11/09/2005,0.0,28.9,15.8,10.4,11.3,22.06,55.75,3.0333330000000003
16325,12/09/2005,0.0,31.1,18.8,10.5,9.7,24.42,47.25,3.833333
16326,13/09/2005,0.0,30.5,19.4,5.4,10.5,22.26,66.5,4.4
16327,14/09/2005,1.0,28.9,17.2,9.2,8.2,22.26,63.75,2.733333
16328,15/09/2005,0.0,27.7,18.0,3.5,10.2,22.3,61.5,2.4666669999999997
16329,16/09/2005,0.0,31.7,18.4,9.4,6.9,24.18,59.0,3.566667
16330,17/09/2005,17.6,30.1,16.8,5.7,8.2,20.9,72.5,3.8666669999999996
16331,18/09/2005,19.4,26.5,16.8,7.2,5.9,20.46,76.75,4.3
16332,19/09/2005,21.4,28.5,17.0,4.6,4.9,21.78,75.5,2.4666669999999997
16333,20/09/2005,0.0,29.9,17.4,7.3,3.9,21.86,61.25,2.066667
16334,21/09/2005,0.0,30.3,14.0,9.9,7.9,21.62,47.75,1.9
16335,22/09/2005,0.0,27.9,16.2,4.5,11.0,21.06,70.0,2.733333
16336,23/09/2005,0.0,27.5,16.8,2.6,6.9,20.82,60.25,2.666667
16337,24/09/2005,0.0,29.3,16.8,3.9,6.2,22.74,61.0,3.0333330000000003
16338,25/09/2005,0.0,26.7,18.2,0.7,7.0,20.74,81.75,2.3
16339,26/09/2005,44.6,20.9,17.6,0.0,3.4,19.06,92.75,1.066667
16340,27/09/2005,0.0,24.5,16.0,1.2,0.9,18.54,88.75,4.4
16341,28/09/2005,5.4,22.3,14.4,0.8,2.3,17.86,79.25,4.433333
16342,29/09/2005,0.0,26.7,15.2,8.3,4.3,19.74,69.75,3.8666669999999996
16343,30/09/2005,0.0,29.1,16.2,8.4,7.2,21.22,65.25,3.3
16344,01/10/2005,0.0,27.7,18.4,3.3,7.0,23.34,58.5,2.166667
16345,02/10/2005,0.0,29.3,19.8,3.7,6.2,23.22,65.0,2.733333
16346,03/10/2005,0.2,29.7,18.0,8.8,5.5,23.18,62.75,2.4666669999999997
16347,04/10/2005,0.0,32.9,17.8,9.9,8.0,24.7,48.25,1.8
16348,05/10/2005,0.0,30.1,20.6,2.2,9.6,23.94,58.25,3.666667
16349,06/10/2005,7.4,30.5,18.4,5.7,6.6,23.7,69.5,1.9666669999999997
16350,07/10/2005,10.6,29.6,19.4,5.0,6.3,23.64,64.25,3.566667
16351,08/10/2005,0.0,30.5,18.8,11.1,9.3,23.66,43.0,4.7
16352,09/10/2005,0.0,32.1,18.2,10.9,15.3,24.86,39.75,2.2
16353,10/10/2005,0.0,32.1,19.6,10.8,12.6,25.02,44.25,2.9666669999999997
16354,11/10/2005,0.0,32.7,19.2,10.7,14.8,24.86,45.25,3.5333330000000003
16355,12/10/2005,0.0,31.9,19.2,10.2,14.8,25.1,40.75,1.9
16356,13/10/2005,0.0,33.1,20.8,9.2,14.3,26.54,49.25,2.2
16357,14/10/2005,0.0,32.3,20.0,6.9,12.1,26.34,41.25,1.333333
16358,15/10/2005,0.0,33.3,20.4,10.5,9.7,26.86,42.25,2.4666669999999997
16359,16/10/2005,0.0,33.7,21.0,10.3,13.2,26.66,45.75,3.0333330000000003
16360,17/10/2005,0.0,34.1,21.0,10.6,13.5,27.3,34.5,3.2
16361,18/10/2005,0.0,33.3,18.0,7.3,12.2,24.78,50.5,3.5333330000000003
16362,19/10/2005,0.0,30.9,18.4,7.5,9.7,22.46,67.75,4.7
16363,20/10/2005,24.4,26.9,17.8,3.0,5.7,21.78,71.25,2.166667
16364,21/10/2005,0.0,30.5,18.2,9.2,8.7,24.38,46.75,3.8666669999999996
16365,22/10/2005,0.0,27.1,19.0,0.7,11.2,22.34,63.5,1.6
16366,23/10/2005,1.8,28.3,18.0,4.1,4.7,21.66,82.0,2.4666669999999997
16367,24/10/2005,6.4,31.1,19.2,8.9,3.9,22.98,70.25,5.0
16368,25/10/2005,6.6,29.9,18.6,2.7,7.6,23.34,69.75,2.4666669999999997
16369,26/10/2005,0.0,32.3,19.8,9.1,6.3,24.74,58.0,2.166667
16370,27/10/2005,0.6,31.3,20.0,4.5,7.0,24.22,66.5,1.9
16371,28/10/2005,1.0,32.9,21.0,7.6,5.9,24.98,62.0,3.566667
16372,29/10/2005,7.8,29.5,19.4,7.0,6.8,23.3,67.25,3.233333
16373,30/10/2005,0.0,27.5,18.6,1.9,5.4,23.1,74.0,0.966667
16374,31/10/2005,0.0,25.5,20.4,0.7,4.2,22.14,81.5,2.4666669999999997
16375,01/11/2005,2.0,28.1,16.8,5.4,2.9,20.66,87.25,3.0333330000000003
16376,02/11/2005,37.9,23.9,17.0,0.6,3.3,20.58,83.25,3.3
16377,03/11/2005,6.2,29.7,17.0,7.6,3.2,21.58,73.25,1.9
16378,04/11/2005,3.4,25.3,18.8,2.6,4.0,21.58,80.5,1.366667
16379,05/11/2005,0.2,29.9,17.2,10.7,2.8,23.62,65.75,2.8
16380,06/11/2005,0.0,28.5,19.6,5.2,6.4,22.86,72.0,3.8666669999999996
16381,07/11/2005,0.6,31.1,18.2,9.6,5.6,22.74,79.25,3.3
16382,08/11/2005,12.0,29.1,18.2,4.8,5.6,21.98,76.25,2.6333330000000004
16383,09/11/2005,14.2,25.9,17.0,5.0,4.4,19.7,83.25,3.4666669999999997
16384,10/11/2005,10.2,20.9,17.2,0.0,3.0,18.46,92.75,2.6333330000000004
16385,11/11/2005,21.6,20.5,14.2,0.5,0.9,16.78,88.75,3.566667
16386,12/11/2005,0.0,21.3,16.2,0.2,2.4,17.82,88.25,3.6
16387,13/11/2005,1.2,25.5,16.6,4.9,2.2,20.18,74.75,2.6
16388,14/11/2005,0.0,27.9,17.0,4.0,4.7,20.9,75.0,2.71444
16389,15/11/2005,6.4,27.9,17.0,9.7,5.0,21.82,68.0,2.166667
16390,16/11/2005,0.2,27.5,18.0,7.6,5.0,22.54,67.75,3.166667
16391,17/11/2005,0.0,27.9,19.4,7.5,5.6,23.34,77.25,3.066667
16392,18/11/2005,32.2,26.9,17.8,3.2,3.8,21.38,86.25,2.4666669999999997
16393,19/11/2005,7.2,26.5,19.2,0.8,1.9,21.14,91.5,2.166667
16394,20/11/2005,12.3,29.1,19.0,6.4,1.4,22.38,86.25,2.166667
16395,21/11/2005,2.5,28.7,19.2,8.0,2.7,22.78,76.5,3.433333
16396,22/11/2005,2.4,29.1,19.6,3.7,4.3,22.62,73.5,3.2
16397,23/11/2005,0.0,26.1,19.0,1.6,4.2,22.34,78.5,1.9
16398,24/11/2005,1.0,27.3,19.4,4.6,2.8,22.5,87.0,2.4666669999999997
16399,25/11/2005,11.6,25.3,19.0,1.0,2.5,20.82,92.5,1.9
16400,26/11/2005,33.4,25.3,19.0,0.2,1.0,21.14,95.75,1.9
16401,27/11/2005,80.6,24.7,17.2,1.7,0.9,20.46,82.0,4.7
16402,28/11/2005,0.0,23.7,18.2,0.0,4.6,20.42,81.5,4.266667
16403,29/11/2005,30.4,23.5,18.8,0.1,3.4,20.14,91.5,3.0333330000000003
16404,30/11/2005,56.8,20.3,17.8,0.0,1.2,19.02,94.5,2.2
16405,01/12/2005,21.4,26.9,18.2,4.5,0.6,21.66,83.75,3.0
16406,02/12/2005,34.2,26.9,18.2,2.2,2.5,21.58,92.5,1.333333
16407,03/12/2005,24.6,25.9,18.2,3.5,1.5,20.42,81.5,3.8666669999999996
16408,04/12/2005,0.0,25.9,17.0,3.2,4.2,20.58,80.75,2.3666669999999996
16409,05/12/2005,0.0,26.3,17.8,2.1,3.6,21.18,86.5,2.4666669999999997
16410,06/12/2005,6.6,25.5,18.6,0.6,2.0,20.66,92.5,2.3
16411,07/12/2005,45.6,25.5,18.8,0.7,1.0,20.58,90.75,4.133333
16412,08/12/2005,46.4,21.1,15.6,0.0,1.8,17.98,87.25,4.433333
16413,09/12/2005,0.0,24.9,17.2,0.9,2.2,20.74,84.75,3.8666669999999996
16414,10/12/2005,0.0,28.3,19.4,6.0,2.2,22.38,82.75,2.166667
16415,11/12/2005,8.0,24.9,19.2,0.2,2.6,21.22,91.5,2.733333
16416,12/12/2005,9.0,21.3,18.6,0.0,1.6,19.38,91.25,2.4666669999999997
16417,13/12/2005,4.0,24.1,17.4,0.8,1.6,20.06,85.0,3.0333330000000003
16418,14/12/2005,23.0,27.9,16.4,4.0,1.9,20.78,81.5,1.9
16419,15/12/2005,0.0,29.5,17.8,6.9,2.6,22.22,76.5,3.0333330000000003
16420,16/12/2005,0.0,25.5,17.6,1.6,3.5,21.3,80.0,2.6333330000000004
16421,17/12/2005,0.2,23.1,17.0,0.4,3.0,18.78,88.25,2.233333
16422,18/12/2005,6.3,26.5,17.0,5.4,1.3,20.9,80.25,2.8666669999999996
16423,19/12/2005,0.0,26.9,18.8,1.6,3.9,21.62,79.0,2.166667
16424,20/12/2005,1.2,27.3,17.4,2.6,3.5,21.74,73.75,1.9
16425,21/12/2005,0.0,31.1,18.2,8.4,5.3,22.94,63.75,3.4666669999999997
16426,22/12/2005,0.0,27.7,17.2,3.5,7.5,21.46,83.25,2.8666669999999996
16427,23/12/2005,10.8,28.9,17.2,9.7,3.3,22.82,64.75,3.6
16428,24/12/2005,0.0,30.5,19.4,8.3,6.8,23.02,68.25,2.766667
16429,25/12/2005,37.4,27.5,18.8,3.4,4.2,22.26,81.75,2.333333
16430,26/12/2005,0.0,22.9,18.2,0.5,3.7,19.42,85.0,3.833333
16431,27/12/2005,0.1,26.7,17.0,5.6,2.7,21.1,74.0,3.0333330000000003
16432,28/12/2005,0.0,29.3,17.0,9.1,4.8,22.1,68.25,3.333333
16433,29/12/2005,0.3,26.7,18.0,4.2,5.6,21.22,75.0,3.0333330000000003
16434,30/12/2005,0.0,27.5,17.2,7.4,4.9,21.46,76.5,2.733333
16435,31/12/2005,0.0,25.3,17.6,3.4,4.4,20.34,89.5,2.3
16436,01/01/2006,36.4,26.3,17.8,2.2,1.8,20.82,88.0,2.733333
16437,02/01/2006,10.0,25.5,18.8,0.2,2.5,20.7,85.5,2.4666669999999997
16438,03/01/2006,4.8,24.3,18.8,0.2,2.1,20.46,88.25,3.3
16439,04/01/2006,3.1,27.7,18.0,4.2,1.7,21.3,83.25,2.4666669999999997
16440,05/01/2006,42.4,21.9,17.4,0.0,2.9,18.9,91.25,0.8
16441,06/01/2006,36.2,24.9,17.4,0.1,0.5,20.18,85.25,1.333333
16442,07/01/2006,0.8,27.9,18.8,1.6,2.2,22.14,77.5,2.4666669999999997
16443,08/01/2006,0.3,27.5,19.0,4.0,3.5,22.06,83.75,2.766667
16444,09/01/2006,8.4,28.3,18.6,9.1,2.4,22.62,67.25,3.3
16445,10/01/2006,0.0,28.1,17.6,9.9,7.7,21.78,69.5,3.6
16446,11/01/2006,0.1,26.1,18.4,4.0,7.6,21.74,71.25,3.8666669999999996
16447,12/01/2006,0.0,26.5,17.8,3.7,6.4,21.18,69.75,3.6
16448,13/01/2006,0.0,27.9,18.0,9.3,7.1,22.3,63.25,3.2
16449,14/01/2006,0.0,29.1,18.4,9.1,8.2,23.06,60.5,2.4666669999999997
16450,15/01/2006,0.0,30.3,19.4,10.0,6.8,24.18,56.0,2.166667
16451,16/01/2006,0.0,31.9,19.4,10.6,7.8,25.38,55.75,2.4666669999999997
16452,17/01/2006,0.0,30.5,20.4,6.6,7.7,24.14,64.75,2.5
16453,18/01/2006,0.0,28.9,20.4,7.2,5.6,23.58,62.25,2.4666669999999997
16454,19/01/2006,0.0,30.3,19.4,8.0,7.8,24.18,54.0,3.0333330000000003
16455,20/01/2006,0.0,30.5,18.8,11.0,9.8,24.1,55.5,3.3
16456,21/01/2006,0.0,30.3,18.4,11.6,10.7,24.02,53.75,3.8666669999999996
16457,22/01/2006,0.0,31.3,19.2,9.2,11.9,24.98,59.0,1.633333
16458,23/01/2006,0.0,32.9,20.0,8.0,7.2,25.58,52.25,2.0333330000000003
16459,24/01/2006,0.0,34.5,21.6,10.4,8.6,25.98,54.5,1.666667
16460,25/01/2006,0.0,34.9,20.6,11.2,8.7,26.9,50.0,1.333333
16461,26/01/2006,0.0,33.7,19.6,8.7,10.1,25.5,59.75,1.633333
16462,27/01/2006,4.4,32.7,18.2,9.3,7.2,24.42,62.5,2.6333330000000004
16463,28/01/2006,0.0,29.9,19.6,3.5,6.3,22.86,77.0,1.6
16464,29/01/2006,11.1,28.5,18.8,2.8,3.4,21.02,85.25,1.333333
16465,30/01/2006,39.8,23.3,18.2,0.0,2.0,20.02,83.25,1.633333
16466,31/01/2006,30.2,28.1,18.4,5.8,1.8,22.58,71.75,2.166667
16467,01/02/2006,0.0,30.3,18.0,8.2,4.6,21.66,72.75,3.8666669999999996
16468,02/02/2006,14.0,30.1,17.0,5.7,5.6,21.74,75.0,0.633333
16469,03/02/2006,11.2,28.3,18.6,1.6,4.2,22.06,86.0,1.633333
16470,04/02/2006,3.4,29.5,17.6,10.9,5.0,23.58,59.25,2.4666669999999997
16471,05/02/2006,0.0,30.9,17.8,10.4,8.6,24.42,54.75,2.6333330000000004
16472,06/02/2006,0.0,32.9,19.8,10.1,9.4,25.7,57.25,1.333333
16473,07/02/2006,0.0,30.9,20.4,7.9,7.7,24.7,67.75,0.8
16474,08/02/2006,0.0,30.3,20.0,5.9,5.2,23.46,79.0,2.3666669999999996
16475,09/02/2006,1.3,30.7,19.4,7.2,2.8,23.94,76.75,1.6
16476,10/02/2006,0.0,28.3,20.0,2.5,4.0,23.06,75.0,1.333333
16477,11/02/2006,5.4,27.3,18.2,1.3,2.8,20.82,84.25,1.066667
16478,12/02/2006,10.2,25.9,18.2,3.4,1.6,20.78,86.0,1.9
16479,13/02/2006,16.7,28.3,18.4,5.2,1.4,21.54,84.5,2.1333330000000004
16480,14/02/2006,7.8,28.7,18.6,2.7,2.2,23.02,83.5,2.166667
16481,15/02/2006,0.4,30.5,20.2,7.3,2.8,24.42,79.25,1.633333
16482,16/02/2006,0.8,28.3,20.6,1.2,3.6,23.62,81.0,1.066667
16483,17/02/2006,0.0,30.3,21.0,6.6,3.6,24.66,75.75,1.633333
16484,18/02/2006,0.0,30.9,20.0,10.1,6.0,25.18,55.25,2.2
16485,19/02/2006,0.0,31.1,20.8,2.9,9.7,24.82,63.25,2.766667
16486,20/02/2006,0.0,31.1,20.0,6.5,7.5,24.02,66.0,2.933333
16487,21/02/2006,0.0,29.7,17.8,5.0,6.0,21.66,79.75,2.6
16488,22/02/2006,18.8,26.1,17.8,3.3,4.5,21.1,87.5,1.633333
16489,23/02/2006,6.5,25.1,18.4,1.6,1.7,20.38,94.25,1.633333
16490,24/02/2006,12.0,29.1,18.2,5.4,1.0,22.02,80.0,2.733333
16491,25/02/2006,5.3,28.5,19.2,6.2,3.2,22.82,85.25,2.266667
16492,26/02/2006,3.8,28.3,19.0,5.8,2.8,22.74,82.75,2.3666669999999996
16493,27/02/2006,8.4,28.7,19.0,3.0,2.9,21.74,87.25,1.066667
16494,28/02/2006,12.4,29.9,19.2,5.1,1.8,22.86,80.0,1.633333
16495,01/03/2006,0.0,30.7,19.3,8.7,3.0,23.08,80.25,2.766667
16496,02/03/2006,6.6,30.5,18.7,5.9,3.0,23.0,82.75,2.266667
16497,03/03/2006,11.2,31.3,19.6,7.9,2.8,23.7,77.5,1.8666669999999999
16498,04/03/2006,4.6,30.5,19.0,8.1,3.4,23.74,80.25,2.5333330000000003
16499,05/03/2006,0.3,29.3,19.4,3.0,3.6,22.34,87.75,1.533333
16500,06/03/2006,20.0,28.1,19.2,5.6,2.0,22.66,87.75,1.6
16501,07/03/2006,7.6,29.5,19.4,7.6,2.8,23.42,78.5,2.1
16502,08/03/2006,0.0,29.9,19.0,4.7,3.1,21.82,81.5,1.8
16503,09/03/2006,3.5,30.1,17.4,8.9,2.4,22.58,76.25,1.333333
16504,10/03/2006,0.0,30.3,19.0,9.4,3.4,22.38,80.75,2.8666669999999996
16505,11/03/2006,29.4,28.3,19.0,3.0,3.2,22.02,82.5,2.0333330000000003
16506,12/03/2006,0.0,27.7,18.4,8.4,3.0,22.02,76.75,2.766667
16507,13/03/2006,0.0,26.5,18.8,3.0,4.9,21.34,83.5,3.4
16508,14/03/2006,2.0,23.9,18.8,0.7,3.7,20.7,89.0,1.333333
16509,15/03/2006,1.0,24.9,19.2,0.2,1.8,21.14,94.0,2.4666669999999997
16510,16/03/2006,8.0,25.9,18.6,1.6,1.4,20.74,93.5,3.6333330000000004
16511,17/03/2006,0.3,26.9,18.6,2.3,2.4,21.22,86.5,1.633333
16512,18/03/2006,24.5,25.6,18.4,2.3,1.4,20.92,89.5,2.4666669999999997
16513,19/03/2006,1.2,26.7,19.0,4.2,2.0,21.42,85.0,3.3
16514,20/03/2006,45.8,26.3,18.0,2.6,2.4,21.02,83.0,2.3666669999999996
16515,21/03/2006,0.0,29.9,19.2,6.9,2.4,22.86,76.5,1.9
16516,22/03/2006,1.4,28.1,19.4,6.4,3.2,22.66,79.0,2.166667
16517,23/03/2006,0.0,29.9,19.0,9.6,3.6,23.02,71.75,2.4666669999999997
16518,24/03/2006,0.0,28.9,19.4,8.7,5.1,23.78,68.0,2.7
16519,25/03/2006,0.0,30.5,19.2,9.4,4.4,23.58,76.0,1.9
16520,26/03/2006,2.3,29.3,20.0,6.9,3.9,23.14,76.5,3.0
16521,27/03/2006,6.0,28.3,19.0,3.2,3.2,22.02,79.0,2.3666669999999996
16522,28/03/2006,0.2,29.7,18.6,9.4,3.6,23.26,66.0,3.566667
16523,29/03/2006,0.0,27.0,18.8,5.0,5.4,21.88,85.75,3.0333330000000003
16524,30/03/2006,4.6,26.9,17.8,2.4,2.3,21.46,87.0,1.333333
16525,31/03/2006,0.0,26.9,18.8,7.9,2.0,22.14,77.0,4.7
16526,01/04/2006,0.0,26.3,18.0,8.5,4.3,21.58,76.25,3.8666669999999996
16527,02/04/2006,0.0,28.7,17.8,9.5,5.2,22.3,72.0,2.6
16528,03/04/2006,0.0,29.1,19.8,6.8,5.5,23.18,70.0,2.933333
16529,04/04/2006,0.0,27.1,17.8,9.2,4.5,21.62,74.25,3.3
16530,05/04/2006,0.0,28.5,18.3,5.6,5.5,21.28,78.25,2.166667
16531,06/04/2006,27.6,26.3,18.2,1.6,3.1,20.7,82.0,2.766667
16532,07/04/2006,16.0,25.9,17.2,4.1,2.6,20.46,85.25,2.733333
16533,08/04/2006,0.0,23.1,19.0,0.0,3.6,20.14,87.5,1.333333
16534,09/04/2006,0.0,26.8,17.0,6.7,1.6,21.72,78.5,1.7666669999999998
16535,10/04/2006,0.0,29.5,18.8,8.5,2.7,22.58,80.25,1.333333
16536,11/04/2006,0.0,28.5,17.8,8.0,3.6,21.38,83.0,1.6
16537,12/04/2006,19.1,28.9,17.8,9.6,3.0,21.78,77.25,1.633333
16538,13/04/2006,0.0,30.3,17.6,10.4,3.3,23.22,63.5,1.9
16539,14/04/2006,0.0,30.1,17.0,9.8,5.6,22.9,55.5,2.2
16540,15/04/2006,0.0,30.5,17.6,9.3,6.3,23.38,64.0,1.9666669999999997
16541,16/04/2006,0.0,29.3,19.0,6.0,6.0,23.18,75.25,1.633333
16542,17/04/2006,0.2,27.7,18.8,3.8,3.8,21.42,93.0,2.4666669999999997
16543,18/04/2006,34.0,21.5,16.8,0.9,2.8,18.06,85.0,4.7
16544,19/04/2006,0.0,23.7,16.0,4.4,3.5,18.7,82.25,3.8666669999999996
16545,20/04/2006,0.0,25.1,15.8,6.6,3.7,18.86,74.25,3.3
16546,21/04/2006,0.0,26.9,15.2,9.8,4.6,20.26,63.25,2.8666669999999996
16547,22/04/2006,0.0,28.1,15.2,8.8,5.2,21.3,69.0,1.566667
16548,23/04/2006,0.0,30.3,18.0,8.7,4.5,22.86,68.0,1.633333
